country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
North America,2000,,486364446,,68.712,0.141,7113.878,245.906,3.58,7790.091,234.218,3.1,16.032,0.492,0.239,14.641,0.45,0.218,2323.645,4.782,7348.941,15.124,0.465,2637.921,341522.25,525917.438,147574.672,2058.616,55918.039,194747.172,132463.719,869.282,66628.547,,66.205,0.136,1527.093,3.143,16.763,16.194,677.987,1.395,879.74,1.809,348.82,0.717,3097.894,6.376,0.062,30.33,32405.758,9.518,27.948,25.483,25.248,14.322,32.647,31.23,28.094,19.231,45.827,30.311,36.229,21.494,23.735,32.276,13.252,30.071,14.024,7876.23,8152.79,235.063,3.304
North America,2001,,492319208,,68.311,0.139,7021.613,-92.265,-1.297,7579.325,-210.766,-2.706,15.41,0.474,0.238,14.276,0.439,0.22,2260.485,4.596,7274.344,14.79,0.455,2706.232,348543.875,533496.812,149835.156,2121.97,57388.93,195306.672,135592.875,898.712,64379.492,,63.354,0.129,1470.888,2.991,16.453,16.191,559.493,1.138,868.29,1.764,340.15,0.691,3129.146,6.362,0.06,29.43,31695.26,9.056,27.355,24.926,24.424,14.115,32.521,31.118,28.031,19.315,45.262,30.175,36.06,21.11,22.536,30.813,11.806,30.115,13.812,7971.38,8100.21,252.731,3.599
North America,2002,,498067243,,70.894,0.142,7073.592,51.979,0.74,7611.416,32.091,0.423,15.297,0.467,0.234,14.216,0.434,0.218,2267.507,4.557,7425.726,14.923,0.455,2777.126,355617.469,541108.188,152102.672,2183.743,58917.082,195846.188,138708.297,928.546,64797.027,,61.773,0.124,1528.154,3.071,16.025,15.77,539.524,1.084,869.1,1.745,340.82,0.684,3115.429,6.261,0.06,29.834,32273.277,8.906,26.915,24.195,23.427,13.907,32.386,30.993,27.949,19.352,44.736,30.019,35.897,20.758,20.691,31.15,10.421,29.997,13.828,7854.53,7981.45,352.133,4.978
North America,2003,,503641588,,71.395,0.142,7186.932,113.339,1.602,7680.612,69.197,0.909,15.265,0.458,0.235,14.284,0.429,0.22,2316.448,4.604,7605.241,15.115,0.454,2848.521,362804.375,548788.812,154419.125,2245.073,60424.039,196341.531,141910.375,957.26,64347.672,,61.329,0.122,1506.96,2.995,16.073,15.831,495.336,0.984,878.67,1.745,352.53,0.7,3202.086,6.364,0.057,28.714,32408.164,8.377,25.991,23.062,22.023,13.681,32.229,30.845,27.837,19.381,44.176,29.836,35.738,20.395,20.486,29.656,8.763,29.983,13.029,7973.02,8095.1,418.31,5.82
North America,2004,,509273976,,74.921,0.147,7285.651,98.719,1.374,7669.576,-11.037,-0.144,15.074,0.441,0.23,14.32,0.419,0.219,2324.201,4.568,7762.906,15.258,0.446,2923.441,370090.062,556458.375,156743.312,2305.15,61936.137,196727.016,145193.984,988.015,64978.953,,60.077,0.118,1512.092,2.972,16.083,15.832,385.489,0.758,879.16,1.726,352.68,0.693,3283.605,6.454,0.06,30.755,33092.09,8.228,25.442,22.558,21.379,13.452,32.061,30.689,27.713,19.358,43.605,29.653,35.576,20.063,18.554,28.762,7.189,29.736,13.311,8062.77,8190.84,477.255,6.551
North America,2005,,514942529,,76.963,0.15,7332.227,46.576,0.639,7735.779,66.204,0.863,15.037,0.43,0.231,14.253,0.407,0.219,2356.772,4.581,7922.387,15.4,0.44,3000.405,377422.281,564194.188,159100.094,2365.875,63435.164,197132.219,148500.922,1019.808,64583.914,,60.725,0.118,1499.033,2.914,16.033,15.79,405.202,0.788,885.76,1.72,360.33,0.7,3306.94,6.428,0.062,31.793,33257.004,7.981,24.759,22.533,20.417,13.22,31.878,30.538,27.567,19.309,43.031,29.504,35.419,19.739,17.597,27.86,8.591,29.687,13.148,8130.76,8256.029,590.16,8.049
North America,2006,,520586895,,79.352,0.153,7267.868,-64.358,-0.878,7597.742,-138.037,-1.784,14.608,0.409,0.228,13.974,0.392,0.218,2322.241,4.465,7894.376,15.179,0.425,3079.757,384690.125,571791.875,161422.328,2429.545,64935.891,197464.031,151769.406,1053.215,63631.066,,63.67,0.122,1500.724,2.886,15.722,15.477,331.812,0.638,892.4,1.714,359.95,0.691,3268.473,6.284,0.064,33.408,33125.5,7.545,23.757,21.302,19.052,12.968,31.674,30.363,27.39,19.283,42.462,29.331,35.253,19.436,18.356,27.252,6.54,29.063,13.225,8057.15,8184.42,626.508,8.62
North America,2007,,526315123,,79.642,0.151,7379.332,111.464,1.534,7588.692,-9.05,-0.119,14.432,0.4,0.224,14.034,0.389,0.218,2345.151,4.46,7852.521,14.934,0.414,3159.398,392069.469,579380.625,163767.484,2498.956,66526.461,197676.172,155031.719,1085.455,63911.004,,69.412,0.132,1590.568,3.025,15.856,15.614,212.146,0.403,899.43,1.709,373.04,0.709,3262.32,6.204,0.061,32.239,33637.328,7.052,23.421,21.113,18.355,12.7,31.465,30.19,27.199,19.277,41.941,29.17,35.091,19.116,19.07,27.933,4.781,28.912,12.435,8217.79,8345.09,473.189,6.412
North America,2008,,532006442,,74.67,0.14,7160.439,-218.893,-2.966,7362.677,-226.015,-2.978,13.853,0.388,0.222,13.472,0.377,0.215,2294.236,4.317,7534.43,14.176,0.397,3234.068,399229.906,586743.312,166061.719,2584.745,68121.703,197881.062,158111.016,1116.643,61943.387,,85.789,0.161,1595.249,3.001,15.294,15.056,204.891,0.385,906.98,1.705,357.77,0.672,3079.308,5.794,0.059,31.188,32954.281,6.529,22.317,20.046,17.39,12.429,31.235,29.999,26.988,19.379,41.415,29.002,34.899,18.806,22.934,27.203,4.413,27.368,12.014,8010.07,8136.73,373.991,5.223
North America,2009,,537567761,,59.76,0.111,6673.073,-487.366,-6.806,6782.667,-580.01,-7.878,12.629,0.367,0.214,12.425,0.362,0.21,2010.687,3.744,6989.402,13.014,0.379,3293.828,405902.969,593525.938,168072.391,2663.036,69694.125,197993.219,161035.031,1144.558,58516.316,,78.29,0.146,1572.422,2.928,14.283,14.046,112.155,0.209,895.2,1.665,347.44,0.646,2923.999,5.445,0.052,27.915,31456.484,5.083,21.141,18.533,15.447,12.111,30.992,29.788,26.749,19.414,40.94,28.806,34.702,18.516,20.635,27.337,2.228,26.589,11.461,7550.94,7678.2,316.329,4.74
North America,2010,,543052879,,61.435,0.113,6879.333,206.26,3.091,7005.946,223.279,3.292,12.913,0.369,0.214,12.68,0.362,0.21,2133.88,3.933,7226.663,13.32,0.38,3355.264,412782.344,600531.938,170206.281,2734.895,71332.633,198122.312,163975.578,1177.666,59678.086,,71.859,0.132,1638.504,3.02,14.688,14.452,129.083,0.238,914.83,1.685,355.44,0.655,2940.547,5.42,0.061,33.108,32408.355,4.896,20.619,18.339,15.322,11.793,30.734,29.573,26.502,19.398,40.431,28.623,34.492,18.323,18.829,26.447,2.668,25.885,13.46,7848.15,7976.54,347.33,5.049
North America,2011,,548684151,,63.077,0.115,6775.451,-103.883,-1.51,6797.259,-208.688,-2.979,12.4,0.35,0.208,12.36,0.349,0.207,2021.197,3.687,7083.985,12.923,0.365,3418.34,419557.781,607329.188,172227.484,2806.554,73014.227,198146.344,166881.406,1209.746,59100.684,,71.659,0.131,1681.593,3.068,14.258,13.803,24.036,0.044,925.99,1.688,370.94,0.676,2905.844,5.301,0.059,32.08,32427.607,4.673,19.646,17.23,13.715,11.47,30.457,29.338,26.215,19.397,39.943,28.423,34.282,18.05,19.353,26.411,0.484,25.517,11.673,7573.35,7823.11,308.534,4.554
North America,2012,,554435782,,67.576,0.122,6591.991,-183.459,-2.708,6714.395,-82.864,-1.219,12.122,0.338,0.209,11.901,0.332,0.205,1794.59,3.24,6906.138,12.468,0.348,3485.917,426149.781,614043.562,174022.062,2884.256,74764.805,198269.812,169749.688,1243.014,57291.238,,77.701,0.14,1750.58,3.16,13.742,13.288,123.477,0.223,936.81,1.69,366.51,0.661,2868.276,5.178,0.06,33.267,31764.312,4.881,18.831,16.856,12.026,11.178,30.169,29.102,25.9,19.423,39.496,28.245,34.063,17.812,20.429,26.93,2.558,24.851,12.041,7367.29,7618.92,314.146,4.766
North America,2013,,560056144,,67.187,0.12,6726.553,134.561,2.041,6813.697,99.302,1.479,12.177,0.337,0.207,12.022,0.333,0.205,1856.268,3.318,7004.068,12.518,0.347,3553.103,432876.312,620857.25,175878.344,2968.639,76567.188,198357.75,172632.703,1276.344,58105.621,,84.383,0.151,1802.383,3.221,13.855,13.409,87.936,0.157,937.48,1.674,372.66,0.665,2883.001,5.153,0.06,33.33,32542.41,4.653,19.045,17.057,12.355,10.889,29.897,28.878,25.603,19.483,39.097,28.072,33.852,17.55,21.774,27.549,1.9,24.797,11.332,7509.56,7759.42,277.515,4.126
North America,2014,,565486685,,71.263,0.126,6763.079,36.526,0.543,7100.024,286.327,4.202,12.567,0.344,0.214,11.971,0.327,0.204,1844.074,3.264,7060.279,12.497,0.342,3624.366,439639.375,627957.312,177722.406,3059.577,78397.531,198695.391,175524.234,1311.278,58011.598,,90.938,0.161,1830.338,3.24,13.802,13.356,337.638,0.598,971.54,1.718,367.76,0.65,2891.533,5.118,0.062,34.934,32804.785,4.751,19.009,17.533,12.252,10.619,29.636,28.669,25.317,19.581,38.716,27.926,33.649,17.305,23.443,27.505,6.866,24.759,11.459,7552.36,7804.62,297.2,4.394
North America,2015,,570726015,,73.023,0.128,6617.363,-145.715,-2.155,7056.458,-43.566,-0.614,12.375,0.333,0.214,11.605,0.313,0.201,1610.143,2.824,6995.368,12.268,0.33,3697.388,446256.75,635013.75,179332.547,3150.906,80279.391,199135,178451.656,1344.847,57090.961,,91.33,0.16,1881.863,3.3,13.515,13.078,439.607,0.771,981.25,1.719,368.24,0.645,2927.435,5.134,0.059,33.57,32583.297,5.055,18.61,17.234,10.946,10.393,29.378,28.459,25.022,19.683,38.359,27.777,33.445,17.066,23.813,27.723,8.162,24.539,11.088,7464,7713.47,378.004,5.712
North America,2016,,576008328,,73.738,0.128,6473.23,-144.133,-2.178,7043.209,-13.249,-0.188,12.239,0.328,0.214,11.248,0.301,0.197,1478.221,2.569,6834.56,11.876,0.318,3771.127,452730,642056.938,180810.781,3228.695,82160.547,199705.484,181383.047,1375.771,56461.086,,77.789,0.135,1881.162,3.269,13.215,12.955,570.485,0.991,965.06,1.675,377.82,0.656,2931.396,5.094,0.054,30.924,32522.057,4.957,18.222,17.585,10.294,10.175,29.123,28.267,24.733,19.703,37.992,27.682,33.245,16.818,20.558,26.975,12.599,24.38,10.304,7461.92,7611.92,361.33,5.582
North America,2017,,581258143,,75.813,0.131,6425.781,-47.45,-0.733,6919.904,-123.305,-1.751,11.916,0.314,0.209,11.065,0.291,0.194,1437.895,2.476,6812.775,11.731,0.309,3846.94,459155.781,648976.875,182248.672,3310.434,84017.945,200200.125,184325.953,1405.823,56283.402,,81.739,0.141,1857.397,3.198,13.017,12.763,494.64,0.852,984.31,1.693,379.31,0.653,2942.885,5.068,0.052,30.052,32715.186,5.028,17.802,17.116,9.912,9.974,28.866,28.072,24.444,19.73,37.608,27.585,33.043,16.573,20.852,25.996,11.418,24.038,9.941,7418.35,7566.229,386.995,6.023
North America,2018,,585864285,,74.562,0.127,6614.565,188.784,2.938,7117.141,197.237,2.85,12.152,0.314,0.209,11.294,0.292,0.194,1373.504,2.345,7002.959,11.958,0.309,3921.502,465770.312,656094,183622.172,3406.652,86075.227,200703.266,187312.094,1432.682,57495.938,,96.218,0.164,2057.277,3.513,13.275,13.024,503.14,0.859,1031.68,1.761,382.36,0.653,2986.144,5.099,0.046,26.859,33684.816,4.752,17.961,17.356,9.314,9.77,28.619,27.885,24.151,19.817,37.273,27.496,32.856,16.308,23.347,27.322,12.033,24.345,8.88,7630.5,7777.59,388.395,5.872
North America,2019,,590497015,,75.227,0.127,6500.85,-113.715,-1.719,7006.064,-111.077,-1.561,11.869,,0.207,11.013,,0.192,1185.216,2.008,6882.947,11.66,,3996.73,472271.188,663100.062,184807.391,3519.806,88181.07,201208.969,190305.031,1461.14,56555.078,,113.154,0.192,2105.849,3.568,12.977,12.728,505.705,0.857,1068.18,1.809,379.85,0.643,2992.945,5.07,0.048,28.458,33395.605,4.651,17.531,16.825,8.048,9.571,28.372,27.693,23.845,19.965,36.961,27.394,32.673,16.071,25.761,27.536,11.097,24.243,9.281,7515.65,7663.03,382.097,5.878
North America,2020,,594263186,,75.718,0.127,5805.619,-695.23,-10.694,6327.857,-678.206,-9.68,10.652,,0.208,9.773,,0.191,958.647,1.614,6255.642,10.53,,4072.447,478076.781,669427.875,185766.031,3614.926,90245.273,201731.453,192889.578,1488.521,51819.285,,95.12,0.16,2064.198,3.475,,,522.486,0.88,,,,,2584.555,4.351,0.046,27.381,30794.293,4.624,16.463,16.092,6.763,9.385,28.125,27.506,23.538,20.041,36.665,27.314,32.493,15.855,23.337,27.318,12.876,23.093,9.241,,,450.022,7.751
North America,2021,,597123384,,77.944,0.131,6137.9,332.281,5.723,6668.604,340.747,5.385,11.172,,0.21,10.283,,0.193,1079.314,1.808,,,,4150.391,484214.688,676096.5,186845.344,3711.373,92314.492,202262.547,195677.188,1515.902,53944.934,,96.447,0.162,2069.219,3.467,,,531.097,0.89,,,,,2787.595,4.67,0.046,27.381,32211.781,4.66,16.534,16.24,7.205,9.209,27.878,27.319,23.234,20.111,36.336,27.241,32.318,15.653,23.155,26.12,13.483,23.55,9.246,,,,
South America,1950,,113520774,,2.606,0.023,112.577,41.752,58.952,1343.791,309.151,29.88,11.838,3.06,,0.992,0.256,,17.902,0.158,,,,28.078,1638.557,38402.652,788.9,27.824,69.7,54296.301,724.055,,,,27.824,0.245,2.433,0.021,,,1231.36,10.847,,,,,61.812,0.545,,,,3.89,1.875,11.758,0.464,3.122,0.71,6.32,0.4,37.792,1.434,14.232,2.64,,37.792,0.689,22.697,3.75,,,,,
South America,1951,,116611722,,2.846,0.024,131.287,18.71,16.62,1508.951,165.16,12.291,12.94,3.263,,1.126,0.284,,21.089,0.181,,,,30.923,1769.844,39911.609,809.988,61.321,74.218,55674.113,793.394,,,,33.496,0.287,4.518,0.039,,,1377.811,11.816,,,,,69.339,0.595,,,,3.752,2.058,12.597,0.519,3.171,0.746,6.441,0.402,39.948,1.407,14.382,2.72,,41.936,1.086,24.608,3.98,,,,,
South America,1952,,119808344,,3.125,0.026,141.474,10.187,7.76,1596.852,87.901,5.825,13.329,3.357,,1.181,0.297,,19.561,0.163,,,,34.049,1911.318,41508.457,829.549,97.217,79.494,57129.641,871.01,,,,35.896,0.3,5.276,0.044,,,1455.524,12.149,,,,,77.616,0.648,,,,3.866,2.188,13.1,0.488,3.224,0.785,6.569,0.404,40.7,1.389,14.543,2.809,,42.051,1.18,25.427,4.223,,,,,
South America,1953,,123095752,,3.547,0.029,140.643,-0.832,-0.588,1665.197,68.345,4.28,13.528,3.322,,1.143,0.281,,18.103,0.147,,,,37.596,2051.961,43173.656,847.652,130.01,85.301,58654.34,951.402,,,,32.793,0.266,5.807,0.047,,,1524.7,12.387,,,,,80.393,0.653,,,,3.957,2.116,13.343,0.448,3.282,0.82,6.701,0.405,40.601,1.376,14.712,2.887,,40.312,1.224,26.143,4.118,,,,,
South America,1954,,126483936,,3.986,0.032,151.056,10.413,7.404,1737.934,72.738,4.368,13.741,3.291,,1.194,0.286,,19.583,0.155,,,,41.582,2203.018,44911.59,867.235,164.921,91.79,60241.363,1037.489,,,,34.912,0.276,6.488,0.051,,,1587.025,12.547,,,,,86.087,0.681,,,,4.1,2.225,13.584,0.485,3.346,0.857,6.835,0.406,41.456,1.37,14.886,2.962,,44.982,1.294,26.434,4.162,,,,,
South America,1955,,129986019,,4.336,0.033,170.08,19.024,12.594,1804.371,66.436,3.823,13.882,3.196,,1.308,0.301,,19.91,0.153,,,,45.918,2373.098,46715.961,887.145,201.572,98.927,61875.801,1139.536,,,,36.651,0.282,7.137,0.055,,,1634.437,12.574,,,,,102.047,0.785,,,,4.031,2.285,13.239,0.455,3.4,0.897,6.965,0.407,40.75,1.365,15.06,3.052,,37.849,1.304,26.423,4.414,,,,,
South America,1956,,133605548,,4.878,0.037,184.182,14.102,8.291,1867.644,63.273,3.507,13.979,3.191,,1.379,0.315,,20.221,0.151,,,,50.795,2557.28,48583.605,907.366,242.607,106.654,63559.41,1249.858,,,,41.035,0.307,7.727,0.058,,,1683.608,12.602,,,,,110.322,0.826,,,,4.182,2.324,13.047,0.44,3.462,0.939,7.092,0.408,40.244,1.362,15.233,3.137,,37.934,1.316,26.343,4.399,,,,,
South America,1957,,137348367,,5.252,0.038,192.918,8.736,4.743,1941.452,73.808,3.952,14.135,3.111,,1.405,0.309,,19.207,0.14,,,,56.047,2750.198,50525.059,926.573,286.522,115.851,65308.09,1365.205,,,,43.915,0.32,9.197,0.067,,,1748.681,12.732,,,,,115.347,0.84,,,,4.283,2.357,13.146,0.41,3.526,0.98,7.22,0.408,40.4,1.366,15.409,3.215,,41.279,1.422,26.565,4.4,,,,,
South America,1958,,141190603,,5.469,0.039,178.755,-14.163,-7.342,1996.502,55.05,2.835,14.141,3.026,,1.266,0.271,,19.613,0.139,,,,61.516,2928.953,52521.559,946.186,326.153,125.729,67125.984,1469.369,,,,39.631,0.281,9.878,0.07,,,1817.894,12.876,,,,,104.164,0.738,,,,4.215,2.124,13.141,0.413,3.578,1.014,7.345,0.408,40.549,1.369,15.589,3.251,,41.666,1.399,26.832,3.821,,,,,
South America,1959,,145148672,,5.673,0.039,196.996,18.241,10.205,2095.718,99.216,4.969,14.439,3.1,,1.357,0.291,,19.308,0.133,,,,67.189,3125.949,54617.277,965.494,363.898,136.842,69024.852,1592.526,,,,37.745,0.26,11.113,0.077,,,1898.868,13.082,,,,,123.157,0.849,,,,3.903,2.224,13.131,0.39,3.603,1.05,7.472,0.408,40.612,1.376,15.769,3.311,,41.164,1.466,26.729,4.24,,,,,
South America,1960,,149224306,,6.011,0.04,199.163,2.166,1.1,2025.373,-70.344,-3.357,13.573,2.78,,1.335,0.273,,20.687,0.139,,,,73.2,3325.112,56642.648,986.181,398.149,149.736,70851.203,1717.846,,,,34.251,0.23,12.894,0.086,,,1826.358,12.239,,,,,125.32,0.84,,,,3.817,2.122,12.694,0.401,3.62,1.082,7.583,0.408,40.414,1.389,15.947,3.353,,38.424,1.545,27.807,4.008,,,,,
South America,1961,,153377880,,6.343,0.041,201.766,2.603,1.307,2072.128,46.754,2.308,13.51,2.663,,1.316,0.259,,20.525,0.134,,,,79.543,3526.877,58714.781,1006.706,430.63,165.014,72721.719,1844.985,,,,32.481,0.212,15.279,0.1,,,1870.509,12.196,,,,,127.138,0.829,,,,3.862,2.142,13.347,0.415,3.638,1.114,7.701,0.408,40.194,1.415,16.146,3.383,,37.673,1.732,30.634,3.837,,,,,
South America,1962,,157609028,,6.703,0.043,215.625,13.859,6.869,2030.074,-42.054,-2.029,12.881,2.499,,1.368,0.265,,21.05,0.134,,,,86.246,3742.502,60744.852,1027.756,468.599,182.306,74536.312,1977.595,,,,37.969,0.241,17.291,0.11,,,1814.596,11.513,,,,,132.611,0.841,,,,3.799,2.211,12.977,0.427,3.65,1.147,7.807,0.408,40.49,1.444,16.336,3.404,,44.186,1.787,30.794,3.723,,,,,
South America,1963,,161919488,,6.719,0.041,219.363,3.738,1.734,2016.189,-13.885,-0.684,12.452,2.441,,1.355,0.266,,21.429,0.132,,,,92.965,3961.865,62761.043,1049.185,502.641,201.49,76333.289,2115.584,,,,34.042,0.21,19.184,0.118,,,1796.972,11.098,,,,,137.989,0.852,,,,3.611,2.136,12.661,0.419,3.647,1.177,7.904,0.408,40.281,1.473,16.525,3.417,,37.613,1.833,31.79,3.625,,,,,
South America,1964,,166291510,,7.418,0.045,230.117,10.753,4.902,2083.258,67.069,3.327,12.528,2.372,,1.384,0.262,,21.806,0.131,,,,100.384,4191.982,64844.301,1070.991,537.759,223.071,78186.57,2259.778,,,,35.117,0.211,21.581,0.13,,,1853.288,11.145,,,,,144.194,0.867,,,,3.597,2.125,12.777,0.418,3.643,1.206,8.002,0.408,39.523,1.504,16.728,3.423,,31.135,1.872,33.846,3.51,,,,,
South America,1965,,170706949,,7.837,0.046,240.054,9.937,4.318,1981.663,-101.595,-4.877,11.609,2.15,1.941,1.406,0.26,0.235,22.097,0.129,,,,108.221,4432.036,66825.961,1093.088,574.814,246.532,79928.328,2409.381,,6219.791,,37.056,0.217,23.461,0.137,,,1741.756,10.203,,,,,149.603,0.876,,,1061.761,3.62,2.121,12.095,0.417,3.642,1.235,8.083,0.409,38.551,1.535,16.917,3.421,,28.408,1.907,34.377,3.391,,,,,
South America,1966,,175135459,,8.284,0.047,251.936,11.882,4.95,1904.803,-76.86,-3.879,10.876,1.974,1.757,1.439,0.261,0.232,22.709,0.13,,,,116.505,4683.973,68730.766,1115.797,612.461,271.872,81581.344,2567.337,,6449.596,,37.647,0.215,25.34,0.145,,,1653.014,9.439,,,,,157.957,0.902,,,1129.553,3.554,2.123,11.396,0.424,3.635,1.264,8.149,0.409,37.445,1.563,17.091,3.414,,26.041,1.891,34.099,3.317,,,,,
South America,1967,,179569020,,8.46,0.047,267.278,15.341,6.089,1938.868,34.064,1.788,10.797,1.939,1.723,1.488,0.267,0.238,24.742,0.138,,,,124.965,4951.25,70669.633,1140.539,655.281,299.002,83253.078,2731.463,,6521.213,,42.819,0.238,27.13,0.151,,,1671.737,9.31,,,,,164.126,0.914,,,1171.008,3.526,2.183,11.293,0.47,3.628,1.293,8.212,0.41,35.878,1.588,17.264,3.403,,22.444,1.893,33.945,3.233,,,,,
South America,1968,,184011029,,9.454,0.051,287.533,20.256,7.579,2033.21,94.342,4.866,11.05,1.918,1.687,1.563,0.271,0.239,25.105,0.136,,,,134.419,5238.784,72702.844,1165.645,697.046,327.729,84998.898,2913.946,,6807.018,,41.765,0.227,28.727,0.156,,,1745.823,9.488,,,,,182.483,0.992,,,1252.566,3.702,2.227,11.366,0.472,3.633,1.324,8.276,0.411,34.334,1.607,17.446,3.396,,20.493,1.842,35.075,3.3,,,,,
South America,1969,,188469386,,9.723,0.052,311.131,23.598,8.207,1953.446,-79.764,-3.923,10.365,1.72,1.548,1.651,0.274,0.247,26.963,0.143,,,,144.142,5549.915,74656.281,1192.608,741.389,357.241,86641.359,3114.535,,6960.82,,44.343,0.235,29.512,0.157,,,1642.461,8.715,,,,,200.59,1.064,,,1311.901,3.591,2.26,10.597,0.488,3.63,1.355,8.324,0.413,32.599,1.617,17.614,3.394,,18.171,1.727,35.201,3.354,,,,,
South America,1970,,192947239,,11.163,0.058,337.688,26.557,8.536,2229.631,276.185,14.138,11.556,1.824,1.682,1.75,0.276,0.255,24.293,0.126,,,,155.305,5887.602,76885.914,1216.901,788.368,392.364,88533.453,3334.665,,7143.695,,46.979,0.243,35.123,0.182,,,1892.09,9.806,,,,,220.129,1.141,,,1378.356,3.871,2.267,11.436,0.426,3.646,1.387,8.39,0.413,30.892,1.642,17.832,3.383,,16.914,1.961,41.144,3.237,,,,,
South America,1971,,197461711,,11.826,0.06,346.379,8.691,2.574,2077.985,-151.645,-6.801,10.524,1.586,1.481,1.754,0.264,0.247,24.722,0.125,,,,167.131,6233.981,78963.898,1241.624,830.391,429.531,90265.203,3565.305,,7384.263,,42.023,0.213,37.167,0.188,,,1731.753,8.77,,,,,230.64,1.168,,,1458.109,3.899,2.234,10.343,0.434,3.663,1.417,8.432,0.413,28.899,1.663,18.014,3.37,,13.074,1.922,37.763,3.202,,,,,
South America,1972,,202046231,,12.844,0.064,362.354,15.975,4.612,2022.072,-55.913,-2.691,10.008,1.449,1.343,1.793,0.26,0.241,24.428,0.121,,,,179.976,6596.334,80985.984,1266.051,869.499,468.987,91925.07,3811.821,,7732.586,,39.108,0.194,39.456,0.195,,,1659.865,8.215,,,,,246.517,1.22,,,1562.34,3.995,2.233,9.713,0.429,3.685,1.446,8.46,0.414,27.001,1.682,18.179,3.357,,11.275,1.923,36.159,3.174,,,,,
South America,1973,,206713196,,14.285,0.069,392.424,30.071,8.299,2044.852,22.779,1.127,9.892,1.349,1.222,1.898,0.259,0.234,26.058,0.126,,,,194.261,6988.759,83030.828,1292.11,909.14,513.999,93577.641,4079.249,,8381.038,,39.641,0.192,45.012,0.218,,,1652.574,7.995,,,,,267.428,1.294,,,1732.471,4.195,2.297,9.496,0.445,3.718,1.477,8.482,0.414,25.098,1.709,18.344,3.35,,9.857,2.042,37.156,3.251,,,,,
South America,1974,,211454623,,15.104,0.071,416.231,23.807,6.067,2067.669,22.818,1.116,9.778,1.279,1.154,1.968,0.257,0.232,27.167,0.128,,,,209.365,7404.99,85098.492,1319.277,938.123,560.822,95229.234,4377.403,,8750.798,,28.983,0.137,46.823,0.221,,,1651.585,7.811,,,,,298.154,1.41,,,1850.397,4.429,2.446,9.69,0.463,3.762,1.51,8.508,0.415,23.373,1.734,18.511,3.37,,7.406,2.073,38.223,3.677,,,,,
South America,1975,,216251828,,15.657,0.072,411.325,-4.906,-1.179,2099.403,31.734,1.535,9.708,1.26,1.145,1.902,0.247,0.224,28.557,0.132,,,,225.022,7816.316,87197.898,1347.833,956.215,608.069,96917.453,4679.177,,8769.571,,18.091,0.084,47.247,0.218,,,1688.225,7.807,,,,,301.773,1.395,,,1896.436,4.617,2.412,9.799,0.473,3.811,1.541,8.535,0.416,21.98,1.758,18.681,3.393,,5.373,2.095,38.632,3.754,,,,,
South America,1976,,221111805,,17.126,0.077,419.089,7.764,1.888,2178.872,79.469,3.785,9.854,1.229,1.105,1.895,0.236,0.213,28.788,0.13,,,,242.148,8235.404,89376.773,1376.621,977.861,654.469,98677.383,4984.306,,9211.635,,21.646,0.098,46.4,0.21,,,1759.929,7.96,,,,,305.129,1.38,,,2036.801,4.836,2.329,9.772,0.46,3.869,1.568,8.562,0.417,20.605,1.77,18.864,3.403,,5.475,1.944,40.883,3.572,,,,,
South America,1977,,226098323,,17.882,0.079,434.581,15.492,3.697,2162.89,-15.982,-0.734,9.566,1.16,1.03,1.922,0.233,0.207,32.801,0.145,,,,260.03,8669.985,91539.664,1409.422,997.522,704.71,100405.836,5298.301,,9582.836,,19.661,0.087,50.242,0.222,,,1728.455,7.645,,,,,313.996,1.389,,,2166.663,4.822,2.349,9.441,0.511,3.922,1.594,8.581,0.419,19.455,1.788,19.034,3.412,,5.154,2.058,39.219,3.551,,,,,
